Date,Open,High,Low,Close,Adj Close,Volume
2015-02-09,75.720001,78.150002,74.709999,75.230003,62.571533,4549300
2015-02-10,75.230003,76.860001,75.220001,76.660004,63.760918,4019500
2015-02-11,76.209999,76.489998,74.000000,74.120003,61.648304,4040700
2015-02-12,74.269997,74.599998,73.360001,73.720001,61.315594,5422100
2015-02-13,73.830002,73.830002,72.120003,72.910004,60.641899,4098100
2015-02-17,72.849998,73.639999,72.190002,73.180000,60.866470,4604800
2015-02-18,73.000000,74.699997,73.000000,74.669998,62.105747,2974500
2015-02-19,74.349998,74.570000,73.500000,73.790001,61.373825,3625200
2015-02-20,73.739998,74.029999,73.029999,73.989998,61.540176,3342600
2015-02-23,73.970001,74.300003,73.470001,73.900002,61.465324,1660200
2015-02-24,73.849998,74.730003,73.510002,74.059998,61.598400,2217400
2015-02-25,73.720001,73.839996,72.589996,72.709999,61.009369,2381500
2015-02-26,72.809998,73.010002,71.750000,71.949997,60.371677,2416200
2015-02-27,71.989998,72.500000,71.610001,72.089996,60.489132,2220200
2015-03-02,72.089996,72.089996,69.900002,70.320000,59.003960,4422800
2015-03-03,70.419998,71.019997,69.779999,70.970001,59.549366,3734800
2015-03-04,70.559998,70.820000,70.360001,70.610001,59.247307,2640200
2015-03-05,70.830002,71.739998,70.639999,71.180000,59.725582,3371300
2015-03-06,70.150002,70.169998,69.190002,69.580002,58.383049,4783400
2015-03-09,69.580002,70.139999,69.470001,69.570000,58.374660,2359000
2015-03-10,69.419998,70.220001,69.230003,69.260002,58.114540,5119900
2015-03-11,69.510002,69.870003,68.739998,68.750000,57.686604,3759500
2015-03-12,69.199997,70.110001,69.059998,69.820000,58.584438,3042600
2015-03-13,69.830002,69.839996,68.250000,68.959999,57.862827,2858100
2015-03-16,69.230003,70.389999,69.029999,69.980003,58.718697,2621800
2015-03-17,69.889999,70.290001,69.550003,69.989998,58.727066,2293600
2015-03-18,69.879997,72.309998,69.580002,71.919998,60.346500,3216700
2015-03-19,71.800003,72.620003,71.239998,71.599998,60.077984,2562000
2015-03-20,71.809998,72.550003,71.660004,72.190002,60.573032,4294100
2015-03-23,72.040001,72.550003,71.919998,72.199997,60.581432,2383700
2015-03-24,72.000000,72.519997,71.300003,71.459999,59.960510,2376800
2015-03-25,71.449997,71.919998,70.639999,70.699997,59.322815,2456100
2015-03-26,70.599998,71.050003,70.080002,70.360001,59.037540,2370900
2015-03-27,70.440002,70.870003,70.169998,70.389999,59.062706,1962100
2015-03-30,70.570000,71.400002,70.279999,71.139999,59.692001,1427500
2015-03-31,71.010002,71.540001,70.330002,70.870003,59.465462,2479600
2015-04-01,71.110001,71.790001,70.129997,71.510002,60.002476,2596700
2015-04-02,71.610001,71.830002,71.230003,71.580002,60.061211,1784200
2015-04-06,71.680000,73.000000,71.680000,72.709999,61.009369,2330000
2015-04-07,72.709999,72.849998,71.910004,71.949997,60.371677,1852900
2015-04-08,71.919998,72.040001,71.410004,71.750000,60.203838,2027300
2015-04-09,71.570000,71.589996,70.809998,71.370003,59.885002,1545800
2015-04-10,71.449997,72.279999,71.260002,71.900002,60.329712,1175600
2015-04-13,71.900002,72.000000,71.019997,71.089996,59.650055,1360800
2015-04-14,71.139999,71.800003,71.029999,71.629997,60.103161,1799600
2015-04-15,71.830002,72.559998,71.610001,72.419998,60.766041,2953200
2015-04-16,72.150002,72.169998,71.309998,71.800003,60.245808,2373200
2015-04-17,71.360001,72.000000,71.269997,71.470001,59.968906,2942000
2015-04-20,71.620003,73.440002,71.620003,72.750000,61.042931,2332900
2015-04-21,72.779999,73.209999,71.739998,72.089996,60.489132,3569200
2015-04-22,72.339996,72.669998,71.930000,72.519997,60.849937,2774200
2015-04-23,72.580002,73.459999,72.389999,73.199997,61.420498,2067300
2015-04-24,73.050003,74.339996,72.970001,73.540001,61.705795,2868100
2015-04-27,73.680000,73.900002,72.019997,72.570000,60.891888,2022500
2015-04-28,72.199997,72.760002,71.570000,72.739998,61.034554,2206900
2015-04-29,72.110001,72.510002,71.699997,72.300003,60.665348,2126100
2015-04-30,72.080002,72.190002,70.970001,71.680000,60.145103,2837300
2015-05-01,71.800003,72.089996,70.849998,71.699997,60.161884,2282600
2015-05-04,71.449997,72.570000,71.449997,71.760002,60.212242,2210900
2015-05-05,71.650002,71.750000,70.139999,70.820000,59.423500,3344900
2015-05-06,70.830002,71.239998,70.070000,70.709999,59.331211,3461700
2015-05-07,71.019997,71.529999,70.790001,70.930000,59.515820,2107900
2015-05-08,71.739998,72.330002,71.580002,71.790001,60.237415,1927800
2015-05-11,71.750000,72.220001,70.989998,71.010002,59.582935,1772800
2015-05-12,70.559998,71.309998,70.269997,71.089996,59.650055,2253800
2015-05-13,71.089996,72.089996,70.650002,70.900002,59.490635,2544400
2015-05-14,71.339996,71.760002,71.230003,71.599998,60.077984,1722800
2015-05-15,71.709999,72.379997,71.599998,72.190002,60.573032,1714100
2015-05-18,71.849998,72.419998,71.800003,72.260002,60.631786,1396700
2015-05-19,71.860001,72.470001,71.769997,72.190002,60.573032,1792200
2015-05-20,72.150002,72.419998,71.760002,71.889999,60.321316,2738100
2015-05-21,72.070000,72.440002,71.660004,72.019997,60.430389,3154200
2015-05-22,71.800003,72.120003,71.550003,71.970001,60.388451,1415300
2015-05-26,71.820000,71.989998,70.970001,71.510002,60.002476,2563900
2015-05-27,70.879997,71.059998,70.580002,70.830002,59.975380,2620000
2015-05-28,70.800003,71.220001,70.580002,70.970001,60.093918,1899700
2015-05-29,71.110001,71.129997,70.309998,70.519997,59.712894,3582000
2015-06-01,70.599998,70.910004,70.320000,70.500000,59.695938,1769100
2015-06-02,70.150002,70.180000,68.839996,69.589996,58.925400,3020000
2015-06-03,69.589996,69.680000,68.029999,68.430000,57.943172,3376100
2015-06-04,68.260002,68.800003,67.769997,67.879997,57.477463,3238400
2015-06-05,67.290001,67.440002,66.720001,67.139999,56.850868,3602300
2015-06-08,67.080002,67.370003,66.809998,66.930000,56.673054,3405600
2015-06-09,66.860001,67.139999,66.720001,66.830002,56.588379,2792700
2015-06-10,67.120003,67.199997,66.750000,66.849998,56.605301,2968300
2015-06-11,67.300003,67.449997,66.900002,67.269997,56.960945,2135500
2015-06-12,66.930000,67.379997,66.760002,66.800003,56.562973,3758700
2015-06-15,66.769997,67.349998,66.599998,67.099998,56.816990,2489700
2015-06-16,66.959999,67.419998,66.680000,67.370003,57.045624,1697900
2015-06-17,67.360001,68.150002,67.250000,68.000000,57.579075,2737200
2015-06-18,68.019997,68.930000,67.860001,68.849998,58.298801,3381700
2015-06-19,68.879997,69.139999,67.980003,68.050003,57.621403,3985500
2015-06-22,68.660004,68.730003,67.889999,68.260002,57.799225,2494900
2015-06-23,68.209999,68.269997,67.269997,67.559998,57.206497,3510900
2015-06-24,67.500000,67.849998,67.349998,67.650002,57.282707,3154000
2015-06-25,67.620003,67.830002,67.040001,67.040001,56.766182,2670000
2015-06-26,67.000000,67.360001,66.580002,67.269997,56.960945,1928400
2015-06-29,67.199997,68.139999,67.190002,67.290001,56.977879,2939000
2015-06-30,67.489998,67.489998,66.519997,66.870003,56.622250,3367600
2015-07-01,67.190002,67.300003,66.650002,67.070000,56.791599,2747400
2015-07-02,67.419998,68.050003,67.410004,67.900002,57.494400,2274400
2015-07-06,67.730003,68.099998,67.250000,67.849998,57.452045,3191500
2015-07-07,68.269997,69.639999,68.080002,69.330002,58.705250,3035700
2015-07-08,69.059998,69.650002,68.930000,69.430000,58.789928,3279100
2015-07-09,69.639999,69.750000,68.349998,68.650002,58.129448,3031600
2015-07-10,68.820000,69.489998,68.430000,68.959999,58.391953,1849900
2015-07-13,69.000000,69.430000,68.559998,69.089996,58.502026,2154500
2015-07-14,69.019997,69.430000,68.900002,69.199997,58.595173,1746500
2015-07-15,69.029999,69.559998,68.809998,69.519997,58.866142,1607700
2015-07-16,69.580002,70.330002,69.440002,70.180000,59.424999,2100200
2015-07-17,69.910004,70.190002,69.510002,69.650002,58.976212,2048800
2015-07-20,69.559998,69.629997,68.900002,69.290001,58.671379,1237800
2015-07-21,69.120003,69.320000,68.419998,68.769997,58.231060,2424400
2015-07-22,68.699997,69.389999,68.650002,68.730003,58.197197,2236600
2015-07-23,68.529999,68.739998,67.580002,68.230003,57.773834,2395500
2015-07-24,68.209999,68.769997,67.980003,68.589996,58.078651,2364000
2015-07-27,68.599998,69.510002,68.599998,69.139999,58.544365,2191200
2015-07-28,69.080002,70.139999,68.839996,70.129997,59.382656,2792200
2015-07-29,70.040001,70.720001,69.489998,70.650002,59.822960,2542300
2015-07-30,70.440002,71.180000,70.080002,71.050003,60.161663,1569900
2015-07-31,71.580002,72.169998,71.500000,71.699997,60.712040,2190500
2015-08-03,71.919998,72.230003,71.269997,71.720001,60.729000,1749300
2015-08-04,71.400002,71.580002,69.919998,70.250000,59.484264,3071300
2015-08-05,70.260002,71.690002,70.129997,71.160004,60.254803,2353600
2015-08-06,71.300003,71.349998,70.190002,71.330002,60.398754,2158800
2015-08-07,71.209999,72.760002,70.910004,72.339996,61.253963,1934100
2015-08-10,72.410004,72.720001,72.040001,72.349998,61.262424,1535600
2015-08-11,72.220001,73.110001,71.949997,72.680000,61.541855,1902700
2015-08-12,72.559998,74.529999,72.440002,74.489998,63.074474,3378500
2015-08-13,74.110001,75.000000,73.570000,74.930000,63.447071,3018100
2015-08-14,74.519997,75.430000,74.180000,75.370003,63.819614,1730100
2015-08-17,75.500000,76.480003,75.230003,76.220001,64.539368,2882700
2015-08-18,76.059998,76.400002,75.809998,76.089996,64.429283,1795400
2015-08-19,75.709999,76.519997,75.540001,76.139999,64.471626,2020600
2015-08-20,75.720001,76.589996,75.400002,75.720001,64.115982,4340200
2015-08-21,75.410004,75.820000,74.930000,75.400002,63.845032,6976200
2015-08-24,73.750000,75.000000,72.029999,72.360001,61.270893,6395900
2015-08-25,73.519997,73.730003,70.110001,70.230003,59.467335,5231300
2015-08-26,70.379997,70.800003,68.830002,70.620003,60.354435,3872900
2015-08-27,70.959999,71.300003,70.239998,71.209999,60.858673,3314300
2015-08-28,71.169998,71.330002,70.120003,71.029999,60.704842,2427200
2015-08-31,70.889999,70.889999,69.309998,69.750000,59.610897,3333600
2015-09-01,68.879997,69.269997,67.349998,67.800003,57.944359,2851100
2015-09-02,68.470001,68.510002,67.430000,68.089996,58.192204,2655100
2015-09-03,68.339996,68.629997,67.800003,68.089996,58.192204,3032000
2015-09-04,67.690002,68.000000,66.900002,67.230003,57.457230,2843000
2015-09-08,67.940002,68.760002,67.889999,68.720001,58.730633,3519000
2015-09-09,69.029999,69.309998,67.959999,68.080002,58.183655,2770900
2015-09-10,67.989998,68.269997,67.110001,67.269997,57.491409,2461700
2015-09-11,67.139999,67.769997,66.959999,67.760002,57.910179,2184900
2015-09-14,67.889999,68.370003,67.660004,68.110001,58.209309,2242000
2015-09-15,68.190002,68.330002,67.639999,68.080002,58.183655,1866500
2015-09-16,68.250000,68.980003,68.059998,68.750000,58.756252,2114900
2015-09-17,68.680000,70.279999,68.589996,69.459999,59.363049,1914300
2015-09-18,69.059998,70.160004,68.849998,69.000000,58.969933,3603700
2015-09-21,69.169998,69.599998,68.870003,69.320000,59.243404,2209300
2015-09-22,69.000000,69.459999,68.750000,69.080002,59.038300,2504600
2015-09-23,69.040001,69.370003,68.870003,69.220001,59.157955,1738400
2015-09-24,68.849998,69.559998,68.760002,69.419998,59.328873,2148100
2015-09-25,69.480003,70.690002,69.260002,70.059998,59.875839,2409800
2015-09-28,69.940002,70.389999,69.349998,69.430000,59.337425,2864100
2015-09-29,69.459999,69.730003,68.970001,69.290001,59.217773,2524900
2015-09-30,69.510002,70.470001,69.379997,70.379997,60.149323,2741000
2015-10-01,70.449997,70.580002,68.900002,69.160004,59.106667,3175100
2015-10-02,69.510002,69.760002,68.459999,69.349998,59.269051,3864800
2015-10-05,69.589996,70.339996,69.239998,70.320000,60.098038,2881900
2015-10-06,70.169998,70.320000,69.449997,69.779999,59.636532,2389900
2015-10-07,69.870003,70.019997,69.430000,69.779999,59.636532,1744700
2015-10-08,69.570000,70.839996,69.440002,70.709999,60.431355,1935100
2015-10-09,70.800003,71.150002,70.459999,71.019997,60.696304,2543800
2015-10-12,71.040001,72.080002,71.000000,72.000000,61.533836,1839900
2015-10-13,71.739998,72.089996,71.440002,71.900002,61.448372,1676100
2015-10-14,71.919998,72.349998,71.709999,72.089996,61.610752,1851800
2015-10-15,72.419998,72.949997,71.750000,72.800003,62.217545,2241500
2015-10-16,73.139999,73.459999,72.800003,73.139999,62.508129,2018900
2015-10-19,73.059998,73.400002,72.430000,73.370003,62.704693,1898600
2015-10-20,73.139999,73.779999,73.059998,73.690002,62.978172,2308800
2015-10-21,73.919998,74.349998,73.519997,73.919998,63.174747,2358200
2015-10-22,74.029999,74.879997,73.769997,74.489998,63.661873,2089900
2015-10-23,74.330002,74.470001,73.010002,73.080002,62.456844,2154700
2015-10-26,73.269997,73.400002,72.230003,72.839996,62.251740,2048400
2015-10-27,72.690002,73.169998,72.169998,72.360001,61.841496,2262900
2015-10-28,72.470001,72.739998,70.739998,71.519997,61.123604,2160600
2015-10-29,71.239998,71.330002,70.000000,70.879997,60.576653,2861100
2015-10-30,71.070000,71.680000,70.690002,71.430000,61.046696,2937600
2015-11-02,71.059998,71.790001,70.010002,70.730003,60.448452,3052600
2015-11-03,70.690002,71.410004,70.309998,70.709999,60.431355,2710500
2015-11-04,70.650002,71.279999,70.410004,70.570000,60.311703,2375300
2015-11-05,70.379997,70.919998,70.180000,70.239998,60.029663,1595400
2015-11-06,69.470001,69.660004,67.580002,67.849998,57.987083,2883200
2015-11-09,67.550003,68.190002,67.269997,67.730003,57.884544,2458900
2015-11-10,67.800003,68.320000,67.629997,67.800003,57.944359,2067000
2015-11-11,67.879997,68.410004,67.790001,68.309998,58.380222,1529400
2015-11-12,68.040001,68.669998,67.599998,67.910004,58.038368,2380600
2015-11-13,67.949997,68.589996,67.910004,68.199997,58.286213,2739100
2015-11-16,68.059998,69.290001,68.019997,69.260002,59.192127,2454700
2015-11-17,69.209999,69.980003,68.129997,68.300003,58.371685,2017800
2015-11-18,68.260002,68.580002,67.459999,68.480003,58.525513,2119200
2015-11-19,68.699997,69.230003,68.480003,68.820000,58.816090,1743600
2015-11-20,69.059998,69.620003,68.660004,69.000000,58.969933,2918200
2015-11-23,68.309998,68.599998,67.500000,67.580002,58.303894,2079100
2015-11-24,67.379997,67.620003,66.849998,67.480003,58.217617,1997900
2015-11-25,67.410004,67.589996,67.010002,67.220001,57.993313,1364600
2015-11-27,67.209999,67.779999,67.169998,67.370003,58.122723,824800
2015-11-30,67.400002,67.830002,67.290001,67.370003,58.122723,2550000
2015-12-01,67.870003,68.040001,66.760002,67.410004,58.157230,2284800
2015-12-02,67.279999,67.360001,66.050003,66.139999,57.061546,2609200
2015-12-03,65.959999,66.029999,65.040001,65.169998,56.224693,2918600
2015-12-04,65.540001,66.690002,65.440002,66.599998,57.458408,2827400
2015-12-07,66.360001,66.599998,66.010002,66.139999,57.061546,2880900
2015-12-08,66.000000,66.180000,65.160004,65.910004,56.863117,2956900
2015-12-09,65.650002,66.720001,65.400002,66.190002,57.104687,2855200
2015-12-10,66.129997,66.239998,65.139999,65.199997,56.250572,1961000
2015-12-11,64.919998,65.440002,64.540001,64.889999,55.983120,2105200
2015-12-14,64.809998,65.440002,64.550003,65.400002,56.423122,2633100
2015-12-15,65.599998,66.690002,65.419998,66.150002,57.070171,2284400
2015-12-16,66.500000,67.629997,66.309998,67.570000,58.295261,3215300
2015-12-17,67.500000,67.959999,67.099998,67.540001,58.269386,2785500
2015-12-18,67.220001,67.449997,66.529999,66.900002,57.717228,4921400
2015-12-21,67.379997,67.440002,66.180000,66.559998,57.423901,2448800
2015-12-22,66.870003,67.230003,66.160004,67.139999,57.924290,1935800
2015-12-23,67.199997,68.139999,67.199997,68.080002,58.735256,2334700
2015-12-24,67.959999,68.040001,67.650002,67.769997,58.467804,738400
2015-12-28,67.660004,68.000000,67.419998,67.860001,58.545460,1807900
2015-12-29,68.010002,68.870003,67.949997,68.639999,59.218384,1960500
2015-12-30,68.540001,68.919998,68.349998,68.680000,59.252911,1634900
2015-12-31,68.559998,68.599998,67.019997,67.639999,58.355652,2119200
2016-01-04,66.970001,67.510002,66.330002,67.470001,58.208996,3896700
2016-01-05,67.290001,68.120003,66.250000,68.050003,58.709373,2476000
2016-01-06,67.570000,68.870003,67.330002,68.470001,59.071732,2670700
2016-01-07,67.669998,68.709999,67.599998,68.510002,59.106243,4011800
2016-01-08,68.480003,69.900002,68.379997,69.519997,59.977615,5391500
2016-01-11,69.589996,69.930000,69.309998,69.410004,59.882710,3989700
2016-01-12,69.639999,69.879997,68.510002,68.900002,59.442715,4318300
2016-01-13,69.040001,69.489998,68.860001,69.019997,59.546246,3646500
2016-01-14,68.970001,69.970001,68.849998,69.669998,60.107014,3265900
2016-01-15,69.000000,69.440002,68.180000,68.879997,59.425446,3964200
2016-01-19,69.230003,70.059998,68.690002,69.900002,60.305450,3037000
2016-01-20,69.449997,69.750000,67.940002,68.730003,59.296036,3773800
2016-01-21,69.050003,69.050003,67.970001,68.489998,59.088985,2268700
2016-01-22,69.139999,69.830002,68.519997,69.760002,60.184662,2118000
2016-01-25,69.790001,70.139999,69.269997,69.559998,60.012108,2287300
2016-01-26,69.580002,70.559998,69.440002,69.720001,60.150162,2075500
2016-01-27,69.610001,70.120003,69.169998,69.709999,60.141521,2320200
2016-01-28,69.699997,71.510002,69.430000,70.940002,61.202682,3579600
2016-01-29,71.480003,72.199997,71.029999,72.169998,62.263851,3498500
2016-02-01,70.269997,71.419998,69.940002,70.180000,60.547024,10798600
2016-02-02,69.239998,70.110001,68.620003,69.889999,60.296814,6008700
2016-02-03,70.050003,70.419998,69.279999,69.930000,60.331329,5527100
2016-02-04,70.070000,71.160004,69.620003,70.430000,60.762699,4016100
2016-02-05,70.339996,71.430000,69.690002,71.059998,61.306225,3758900
2016-02-08,70.129997,70.889999,69.080002,69.489998,59.951717,5684700
